loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_cer,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.4188367462158203,2.0799155235290527,3.669683257918552e-06,6.3356009070294785,1400,,,,,,,,,,
,,,6.3356009070294785,1400,0.1620558202266693,0.04583322171921459,45.6447,9.924,1.249,,,,,
0.41840229034423826,1.864006757736206,3.4434389140271494e-06,6.562358276643991,1450,,,,,,,,,,
,,,6.562358276643991,1450,0.16144822537899017,0.04588679649620959,45.0975,10.045,1.264,,,,,
0.4167361831665039,2.0290520191192627,3.217194570135747e-06,6.789115646258503,1500,,,,,,,,,,
,,,6.789115646258503,1500,0.16036777198314667,0.04594037127320458,45.1919,10.024,1.261,,,,,
0.3755319595336914,2.082263231277466,2.990950226244344e-06,7.01360544217687,1550,,,,,,,,,,
,,,7.01360544217687,1550,0.15994156897068024,0.0457796469422196,45.5964,9.935,1.25,,,,,
0.3951826858520508,1.9313819408416748,2.7647058823529416e-06,7.240362811791384,1600,,,,,,,,,,
,,,7.240362811791384,1600,0.15977489948272705,0.04561892261123463,45.0088,10.065,1.266,,,,,
0.4001482009887695,2.0192058086395264,2.5384615384615385e-06,7.467120181405896,1650,,,,,,,,,,
,,,7.467120181405896,1650,0.1586897224187851,0.04553856044574214,44.7322,10.127,1.274,,,,,
0.4023433303833008,1.5903517007827759,2.312217194570136e-06,7.6938775510204085,1700,,,,,,,,,,
,,,7.6938775510204085,1700,0.1584969162940979,0.045297473949264686,44.1156,10.268,1.292,,,,,
0.3945112609863281,1.829040288925171,2.0859728506787334e-06,7.920634920634921,1750,,,,,,,,,,
,,,7.920634920634921,1750,0.15813036262989044,0.045351048726259675,44.6443,10.147,1.277,,,,,
0.3930832290649414,1.3198001384735107,1.8597285067873305e-06,8.145124716553289,1800,,,,,,,,,,
,,,8.145124716553289,1800,0.15791398286819458,0.045404623503254665,44.6323,10.15,1.277,,,,,
0.3993233108520508,1.9904555082321167,1.6334841628959278e-06,8.371882086167801,1850,,,,,,,,,,
,,,8.371882086167801,1850,0.15778127312660217,0.045270686560767194,44.5616,10.166,1.279,,,,,
0.3912990951538086,2.0882296562194824,1.407239819004525e-06,8.598639455782314,1900,,,,,,,,,,
,,,8.598639455782314,1900,0.15720221400260925,0.045243899172269696,44.3298,10.219,1.286,,,,,
0.3936724853515625,1.0758557319641113,1.1809954751131223e-06,8.825396825396826,1950,,,,,,,,,,
,,,8.825396825396826,1950,0.15723857283592224,0.045404623503254665,44.4103,10.2,1.283,,,,,
0.37665027618408203,1.58725905418396,9.547511312217196e-07,9.049886621315192,2000,,,,,,,,,,
,,,9.049886621315192,2000,0.15700387954711914,0.045136749618279716,45.2763,10.005,1.259,,,,,
0.38315296173095703,1.796535849571228,7.285067873303169e-07,9.276643990929704,2050,,,,,,,,,,
,,,9.276643990929704,2050,0.1568480283021927,0.04510996222978222,44.6171,10.153,1.278,,,,,
0.3801297760009766,3.1418614387512207,5.022624434389141e-07,9.503401360544217,2100,,,,,,,,,,
,,,9.503401360544217,2100,0.15688621997833252,0.045136749618279716,44.8872,10.092,1.27,,,,,
0.37016738891601564,1.007754921913147,2.7601809954751134e-07,9.73015873015873,2150,,,,,,,,,,
,,,9.73015873015873,2150,0.15649881958961487,0.045243899172269696,44.5712,10.164,1.279,,,,,
0.3826160430908203,1.47581148147583,4.9773755656108595e-08,9.956916099773242,2200,,,,,,,,,,
,,,9.956916099773242,2200,0.15674923360347748,0.04510996222978222,44.9985,10.067,1.267,,,,,
,,,10.0,2210,,,,,,15134.284,4.659,0.146,3.4656251748351803e+19,0.5271613395052258
